"","TCGA-DH-A669-02","TCGA-DU-5870-02","TCGA-DU-5872-02","TCGA-DU-6397-02","TCGA-DU-6404-02","TCGA-DU-6407-02","TCGA-DU-7304-02","TCGA-FG-5963-02","TCGA-FG-5965-02","TCGA-FG-A4MT-02","TCGA-TM-A7CF-02","TCGA-TQ-A7RK-02","TCGA-TQ-A7RV-02","TCGA-TQ-A8XE-02","GTEX-11ZVC-0011-R4a-SM-5BC6Z","GTEX-12WS9-0011-R4b-SM-5P9EU","GTEX-12WSD-0011-R4b-SM-5LZUA","GTEX-1313W-0011-R4b-SM-5KLZV","GTEX-131YS-0011-R4a-SM-5DUVL","GTEX-13O3O-0011-R4b-SM-5KM3F","GTEX-13OVJ-0011-R4b-SM-5P9H5","GTEX-13QIC-0011-R4a-SM-5PNX8","GTEX-13SLX-0011-R4a-SM-5O9BJ","GTEX-13X6K-0011-R4b-SM-5P9HO","GTEX-145LS-0011-R4b-SM-5S2UT","GTEX-145MI-0011-R4b-SM-5PNZH","GTEX-14BIM-0011-R4b-SM-5S2RK","GTEX-N7MT-0011-R4a-SM-2I3G9","GTEX-NPJ7-0011-R4a-SM-2I3GJ","GTEX-Q2AG-0011-R4A-SM-2HMKA","GTEX-QVJO-0011-R4A-SM-2S1QL","GTEX-QVUS-0011-R4A-SM-3GAE7","GTEX-RNOR-0011-R4A-SM-3GAD3","GTEX-X4EP-0011-R4B-SM-3P627","GTEX-YFC4-0011-R4a-SM-4RGLQ","GTEX-ZVZQ-0011-R4b-SM-57WCZ"
"ENSG00000117399",4.31907482254246,2.16031259698864,2.24486814430648,3.02860331869983,4.73717711452551,6.70607067744311,6.06755109602697,5.88824095301946,3.1292985609646,2.55093954103693,2.6415106616794,3.85798624235713,1.56070584236227,3.51849053389558,0.286877837383047,0.189037897631743,0.871834393063062,0.23879274945159,0.475073487060687,0.275004448541106,0.454178305514821,0.400526937297596,0.34483601749216,0.226513173127315,0.378503428699139,0.485434233746944,0.226513173127315,0.879715956322992,0.321936273706465,0.454178305514821,1.1763404737818,0.275004448541106,1.46467151517696,2.90111805154877,0.475073487060687,0.250954424227243
"ENSG00000117724",4.26981722604001,3.93541850289437,1.95607918033573,4.77348260253904,6.12184561288171,6.20141929899398,1.61822006822015,7.22258239088319,3.42894070131049,3.02149739603709,2.36734664128726,4.43425418508144,0.863959143812243,3.4880331572692,0.839937669571167,0.226513173127315,0.555816486699967,0.925999887478698,0.895309498828335,0.321936273706465,0.333419236285409,0.495692160577013,0.163501006167216,0.74845040866995,1.06352846791354,0.097613262755309,0.2986649344837,0.713697275872429,0.992789863159715,0.659920855917282,0.46467850914319,0.214120281650427,0.176318284277183,1.52104450551416,1.64614182849354,0.201631175400006
"ENSG00000118271",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.097613262755309,0.75704057655925,0.0285684699491018,0.422221894295255,0.111033883550311,0.111033883550311,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.678058046144846,5.30892353718746,6.10262721563944,7.46756595906392,3.33914458982329,0.895309498828335,0.23879274945159,4.75537362256273,8.07814294417772,2.09084237591416,0.0703873337062246,4.72736047886103,3.36458522218828,0.378503428699139,4.59279844493488,2.43024491951928,1.76974936089984,2.04612395963622,1.79907181038726,3.43565588682305,6.98750268870927,6.58558515994973,2.06351787942564
"ENSG00000121310",2.43831509178304,2.31036830987079,4.30008241873842,1.91455959095577,3.20635943670975,3.11938167275396,2.70044487809495,4.79391370474126,4.71475668031212,3.35330234391308,4.50529951709944,3.74843295570241,4.51036678911567,2.94670669959712,5.45288574080235,4.41480322266021,5.7694664427882,5.72844295653223,6.31669537640038,5.59992657287808,6.89991937429584,6.94395356470235,5.16474877815523,6.30889465427383,6.25400875877677,4.0417737728932,6.27088623337294,5.82396897395257,5.86150400312339,6.40668850820567,6.81763388044323,6.37398271155053,6.07720560896635,6.91340613599468,5.93357549000945,5.75621482068788
"ENSG00000123485",2.53850769174994,1.80320917723781,0.739854261639821,2.5184978518275,4.71264043778286,5.03213346830323,1.9222110122143,4.60468720004979,1.46990885738364,1.316157563967,0.739854261639821,2.46987774939562,0.189037897631743,1.6825739688069,0.0703873337062246,0.097613262755309,0.124327270460246,0.0285684699491018,0.111033883550311,0.014354777466893,0.15055651843769,0.333419236285409,0.056584800958701,0.124327270460246,0.124327270460246,0.097613262755309,0.0703873337062246,0.084066966502593,0.084066966502593,0.084066966502593,0.189037897631743,0.23879274945159,0.014354777466893,0.739854261639821,0.056584800958701,-1.57152524224268e-08
"ENSG00000124766",6.1570396852627,5.20316322802111,2.31036830987079,5.48699908498542,5.58288709854765,7.0233219871831,6.2333842930535,6.25420614106668,5.63225440586363,6.21157996371933,4.97080776001696,6.70953722841957,3.60407647277119,5.98690577073102,1.65077492612669,1.41683239866187,1.8639498404754,1.68705420958949,1.996367824148,2.38681200972806,1.72681916647702,1.97088170336076,1.8639498404754,1.73115071789089,2.35614826636533,1.1763404737818,1.22650323616547,1.98551202718518,1.25095384482465,2.00357016847514,2.07723638846762,1.56070584236227,1.8797267340026,2.28391675858572,2.04263800658782,1.82375196204106
"ENSG00000125845",3.64957325904935,5.84745090817747,2.30454155713793,6.37259958258585,3.21563743656882,2.99460978823074,4.27873192720281,2.68032837388335,1.96351109661247,4.90444419844801,3.93644670290012,5.45151768686085,3.17794626975467,4.4235736409572,0.659920855917282,0.34483601749216,0.831879674807896,0.765540375264906,0.632259604337141,1.10434317316511,1.59932433604982,0.432948244131986,0.545956163526288,0.933561687638271,0.73117441095344,0.790753737122801,0.622930175564276,1.1374837886789,0.659920855917282,0.831879674807896,1.11104852741775,0.641555855297047,0.933561687638271,1.57044449766898,0.799067951821434,0.594550175183404
"ENSG00000126778",2.75274684047967,1.8639498404754,1.36177864085372,2.14728414105564,5.45513332371265,2.45154283893552,1.53608008337263,4.34692245012225,0.815589110153214,1.83187202356403,1.89915416758561,2.27200651213102,1.79907181038726,2.8032384178182,0.176318284277183,0.056584800958701,0.163501006167216,0.226513173127315,0.263039865293563,0.137501026492167,0.422221894295255,0.23879274945159,0.189037897631743,0.0703873337062246,0.084066966502593,0.2986649344837,0.097613262755309,0.263039865293563,0.263039865293563,0.137501026492167,0.214120281650427,0.042643975470667,0.250954424227243,2.63924327177218,0.250954424227243,0.097613262755309
"ENSG00000127564",6.76114870369939,4.61235959374398,1.85996139538859,4.44093147286714,5.32735026425392,5.63225440586363,7.10073877040792,4.68148828767787,3.19530666667763,2.96343323801758,3.00178453147887,4.51160982962935,2.59929902430511,4.14816614203497,1.18271243746554,1.56070584236227,1.72249322968059,1.49567519477961,1.82375196204106,1.48542799702022,1.92980320550545,2.38956318349575,1.4750928805228,2.59929902430511,1.94858639601386,0.910726136775185,2.25703604958358,1.26305953305983,1.71810328073022,2.16668406735687,1.48542799702022,1.60879075561249,2.34481025254884,1.95607918033573,2.34481025254884,1.53608008337263
"ENSG00000128610",0.516027271053183,-1.57152524224268e-08,0.226513173127315,-1.57152524224268e-08,0.23879274945159,-1.57152524224268e-08,0.056584800958701,0.0285684699491018,0.594550175183404,0.622930175564276,0.214120281650427,0.137501026492167,1.05660092680878,0.084066966502593,1.45944493660552,0.632259604337141,1.3334115699462,1.60879075561249,3.07037151584977,1.37293131323776,2.53850769174994,1.81557820898487,1.35616177562889,1.90692277168855,1.48542799702022,0.46467850914319,1.57044449766898,0.948623484540484,0.871834393063062,1.71810328073022,2.18584675312219,1.41683239866187,2.47250123070552,1.06352846791354,1.44889732130762,1.11767287700506
"ENSG00000130300",4.29135038501759,1.7781732148344,5.55488901509399,3.94860202289913,5.04047165817517,5.28757954530432,0.992789863159715,7.01191065202991,0.839937669571167,2.36460553403982,3.07557109146063,4.35405516814977,2.94113757699242,2.5728730686105,0.432948244131986,0.2986649344837,0.704867353785679,0.848008410864909,0.948623484540484,1.23880585206369,2.64386274666668,0.61353728704226,0.536053105960535,0.871834393063062,0.999978992078611,0.871834393063062,1.45416559780401,1.92596847248034,1.06352846791354,0.782420652403773,1.16349700625866,1.48028737335195,1.29275360629187,2.44092581868134,0.641555855297047,0.704867353785679
"ENSG00000130600",4.39574615196634,4.67130241802468,5.64960003893869,3.59811158132136,6.00944786027347,8.70934733912514,0.2986649344837,11.0710700646464,1.3334115699462,0.790753737122801,1.26305953305983,0.650778142954816,0.659920855917282,0.61353728704226,0.963465713162307,2.73555879226794,2.38131337857397,1.82375196204106,1.65077492612669,0.790753737122801,0.659920855917282,0.879715956322992,0.61353728704226,1.35049804607797,0.863959143812243,0.594550175183404,1.42762084508111,1.49057880116246,1.56560410857404,1.41683239866187,1.01436395319743,0.895309498828335,1.49057880116246,2.81970609268994,2.53602398172824,1.16349700625866
"ENSG00000131747",5.76789576113286,3.78345703383537,1.65534669028002,4.3736556630543,6.68972945275394,6.67061746816457,5.76681593601833,7.06222497186765,3.20948103470972,2.74414833089582,2.60172134988295,4.84098464784718,0.555816486699967,3.07380824068105,0.124327270460246,0.41142546871203,0.214120281650427,0.097613262755309,0.0285684699491018,0.0285684699491018,0.15055651843769,0.15055651843769,0.422221894295255,0.137501026492167,0.0703873337062246,0.0285684699491018,0.526083952573338,0.201631175400006,0.389570020185858,0.356134582211424,0.34483601749216,0.042643975470667,0.0285684699491018,3.11106539595915,0.333419236285409,0.226513173127315
"ENSG00000132321",0.214120281650427,0.201631175400006,1.28689866693004,0.604086653010442,0.815589110153214,1.03564304866388,0.084066966502593,1.84802118315295,3.39921473627064,2.73122492311043,2.07037204489893,0.739854261639821,2.44092581868134,0.454178305514821,3.81557456550424,1.89915416758561,3.64616814143369,4.16024795766766,4.62406333698669,3.60407647277119,4.65881432118033,4.08069619608302,3.27504180544491,4.55332765711302,4.04609517493704,2.40325644644005,4.62233630225769,3.558250156143,3.91934787316705,4.13175211607765,4.42624341624917,4.13910874024784,4.52480819920941,2.36460553403982,4.27579164126989,3.42630994499335
"ENSG00000132688",8.47146617885166,7.33256945414854,6.59370010495303,6.47618034551687,7.4811889971486,9.22920344759991,6.81505692744672,7.94595665909581,6.06735407529968,5.61794993187683,6.89168900491776,7.38127082733259,7.66392427712419,6.91697633792622,2.69824478152683,2.20476798803985,3.33346771909399,2.65075519004897,2.94670669959712,2.39782411592669,4.53169648352724,3.29281097481938,2.74202137031766,3.42358899002679,3.17634507226937,4.2555031053249,2.23264883829362,3.44092136460524,2.84799614048644,3.51219335940077,3.8328627374896,3.43828838185508,3.26455364558098,5.86022634978417,2.90111805154877,2.87577109855454
"ENSG00000133110",-1.57152524224268e-08,0.0703873337062246,6.74886339462782,2.83792519673225,8.72680582425882,3.34202901763335,-1.57152524224268e-08,7.22923767878866,1.23880585206369,0.61353728704226,0.999978992078611,0.042643975470667,0.176318284277183,0.042643975470667,0.604086653010442,0.696007163345216,2.25094868945428,0.042643975470667,2.90302403093665,0.485434233746944,0.400526937297596,2.23264883829362,0.871834393063062,0.163501006167216,1.40596736413339,0.0703873337062246,1.48028737335195,1.9222110122143,0.137501026492167,1.70489901882787,0.704867353785679,0.34483601749216,0.201631175400006,0.23879274945159,0.687043882145469,0.310339138816876
"ENSG00000133519",0.111033883550311,0.124327270460246,0.2986649344837,0.378503428699139,-1.57152524224268e-08,0.201631175400006,0.400526937297596,1.34484860176739,3.33770261265893,2.09758351085391,1.316157563967,0.650778142954816,1.54599631650442,0.0703873337062246,2.25703604958358,2.51098857438597,3.77817132164015,3.52479033445663,3.86888319196529,3.30305301096211,2.56804852523721,3.20635943670975,3.13913558183815,3.44092136460524,3.62180059277316,1.73115071789089,3.69039621107896,2.89722066834891,2.82580357881853,4.16751881378146,4.4415992837226,3.19379217322241,3.77501916429677,0.739854261639821,3.30889644003068,3.60646304813282
"ENSG00000133665",0.696007163345216,0.485434233746944,0.263039865293563,0.773987400246651,0.895309498828335,0.0703873337062246,1.08407152056007,0.604086653010442,0.641555855297047,1.71810328073022,-1.57152524224268e-08,0.137501026492167,1.3334115699462,-1.57152524224268e-08,4.27797311257929,1.34484860176739,1.25699756969054,2.01793533248056,2.59454024163049,0.887510993793534,4.76500497905328,5.22028877306039,1.51095873997018,2.01793533248056,4.64037851219626,0.189037897631743,2.21409754439144,2.15053806026435,0.773987400246651,2.46463393562146,2.22651029973919,2.03212075393997,2.24486814430648,0.895309498828335,4.40527313038298,1.51602942637938
"ENSG00000134690",2.38131337857397,1.32768516058368,1.29275360629187,2.09758351085391,3.96254260511981,5.09849243028849,1.67810000565871,4.98368594885628,1.74846260915353,1.71371914882577,1.23880585206369,2.65992674445735,0.722454405769669,2.20163574032194,0.41142546871203,0.111033883550311,0.516027271053183,0.201631175400006,0.505893260531457,0.34483601749216,0.36737308274667,0.443614417751655,0.263039865293563,0.545956163526288,0.495692160577013,0.400526937297596,0.356134582211424,0.485434233746944,0.678058046144846,0.659920855917282,0.378503428699139,0.641555855297047,0.286877837383047,1.53608008337263,0.495692160577013,0.356134582211424
"ENSG00000135451",4.41280164595371,2.20790211826343,1.08407152056007,3.27055860802784,5.5816142057043,6.18011470323866,4.31109639786763,5.36978368755157,2.34481025254884,1.80735130810092,1.26902261495692,3.23421498134999,0.61353728704226,2.48801748408632,0.111033883550311,0.124327270460246,0.124327270460246,0.214120281650427,0.042643975470667,0.014354777466893,0.056584800958701,0.201631175400006,0.137501026492167,0.124327270460246,0.0703873337062246,0.163501006167216,0.0285684699491018,0.36737308274667,0.124327270460246,0.201631175400006,0.641555855297047,-1.57152524224268e-08,-1.57152524224268e-08,2.29569312572438,0.214120281650427,0.0285684699491018
"ENSG00000135476",2.04263800658782,1.45416559780401,0.632259604337141,2.19850537806687,4.24034437498251,3.89918407989805,1.2203239161193,4.0347298017456,1.28094237366227,1.24487053134374,0.485434233746944,2.14078271266906,0.201631175400006,1.3045126815928,0.014354777466893,0.056584800958701,0.137501026492167,0.084066966502593,-1.57152524224268e-08,0.097613262755309,0.333419236285409,0.189037897631743,0.014354777466893,0.0285684699491018,0.15055651843769,0.176318284277183,0.042643975470667,0.111033883550311,0.042643975470667,0.201631175400006,0.34483601749216,0.042643975470667,0.084066966502593,2.21409754439144,0.111033883550311,0.111033883550311
"ENSG00000137766",0.084066966502593,0.275004448541106,0.495692160577013,0.176318284277183,0.201631175400006,0.34483601749216,0.137501026492167,0.545956163526288,3.75917390813953,3.1602564484929,1.05660092680878,0.992789863159715,2.48538783673361,0.056584800958701,2.49311538079592,2.03915474759908,3.28688514082846,5.38578965094021,5.23031371066265,4.86396163351998,3.30592944369947,1.78242822417241,4.24261762036954,6.30721608814193,5.71863202098931,3.23877440890554,3.21260345069015,4.36109455883499,5.22067805531634,4.93306657435558,5.04958721932179,3.66900487504256,5.62647347806954,1.04263163829409,5.58553087543201,4.20002780769666
"ENSG00000137804",3.89722478451811,2.75487656442708,1.75275164287851,4.90927769494298,7.72094752261298,6.90071268387592,3.67471889667005,6.79711851591111,3.59214890647056,3.2524629087162,2.38131337857397,4.7782039168789,1.49057880116246,3.72133146827846,0.454178305514821,0.505893260531457,0.594550175183404,0.773987400246651,0.641555855297047,0.555816486699967,1.26902261495692,0.321936273706465,0.604086653010442,1.36734816718668,0.505893260531457,0.696007163345216,0.594550175183404,0.536053105960535,0.815589110153214,0.516027271053183,1.21410745786343,1.71810328073022,1.16349700625866,3.30745781082888,1.02145721180734,0.516027271053183
"ENSG00000137807",1.79493921572824,1.45416559780401,0.722454405769669,2.56563747790443,5.34627071805908,4.72957380604108,1.21410745786343,5.57955804474116,1.15702672914895,1.1763404737818,0.704867353785679,2.3729133201637,0.23879274945159,1.45416559780401,0.084066966502593,0.056584800958701,0.275004448541106,0.214120281650427,0.310339138816876,0.641555855297047,0.61353728704226,0.286877837383047,0.111033883550311,0.454178305514821,0.356134582211424,0.014354777466893,0.58496834289468,0.495692160577013,0.084066966502593,1.15057991651262,1.48542799702022,0.46467850914319,1.28094237366227,1.42222062869628,0.485434233746944,0.333419236285409
"ENSG00000137812",1.60408731442985,0.863959143812243,0.286877837383047,2.2295786853455,2.66674940474577,3.3673848464823,1.03564304866388,3.96160670573248,1.08407152056007,0.669015601438227,0.422221894295255,1.78242822417241,0.137501026492167,1.14404699153806,0.0285684699491018,0.042643975470667,0.042643975470667,0.014354777466893,0.176318284277183,0.014354777466893,0.084066966502593,0.097613262755309,0.0703873337062246,0.137501026492167,0.0703873337062246,0.084066966502593,0.176318284277183,0.111033883550311,0.084066966502593,0.189037897631743,0.333419236285409,0.0703873337062246,-1.57152524224268e-08,0.61353728704226,0.042643975470667,0.137501026492167
"ENSG00000138115",-1.57152524224268e-08,0.124327270460246,0.422221894295255,0.505893260531457,-1.57152524224268e-08,0.15055651843769,-1.57152524224268e-08,0.75704057655925,1.36734816718668,0.333419236285409,0.2986649344837,0.084066966502593,0.214120281650427,0.0285684699491018,0.687043882145469,0.485434233746944,1.56070584236227,1.46990885738364,1.96715755954969,1.51602942637938,1.20791119122422,0.903017485552586,0.887510993793534,1.58014999843117,1.39508960137226,0.042643975470667,1.82375196204106,1.21410745786343,1.85996139538859,1.25699756969054,1.63689653937898,1.82375196204106,1.45416559780401,0.495692160577013,1.72681916647702,1.04965224991512
"ENSG00000138160",2.85600934122899,2.42763857055458,0.941119233104861,3.17794626975467,5.1217982461207,4.6536282637588,2.18904754073919,4.43558952309615,2.17314144930408,2.00357016847514,1.21410745786343,2.84601548482549,0.856001427942224,2.07723638846762,0.214120281650427,0.042643975470667,0.263039865293563,0.214120281650427,0.443614417751655,0.189037897631743,0.46467850914319,0.286877837383047,0.226513173127315,0.432948244131986,0.333419236285409,0.124327270460246,0.321936273706465,0.2986649344837,0.310339138816876,0.604086653010442,0.594550175183404,0.432948244131986,0.526083952573338,0.739854261639821,0.356134582211424,0.389570020185858
"ENSG00000138829",0.782420652403773,1.34484860176739,0.226513173127315,0.879715956322992,7.35194940389509,0.226513173127315,1.25699756969054,3.81761858218385,0.310339138816876,0.978174336475226,0.910726136775185,2.29569312572438,1.44889732130762,1.26902261495692,0.189037897631743,0.056584800958701,0.214120281650427,0.263039865293563,0.333419236285409,0.15055651843769,0.2986649344837,0.321936273706465,0.214120281650427,0.111033883550311,0.378503428699139,0.056584800958701,0.286877837383047,0.23879274945159,0.0285684699491018,0.226513173127315,0.2986649344837,0.201631175400006,0.226513173127315,0.831879674807896,0.443614417751655,0.275004448541106
"ENSG00000139329",2.95794168332328,0.839937669571167,7.03096301108271,3.8328627374896,2.17314144930408,2.94113757699242,0.15055651843769,7.92474358928455,0.933561687638271,2.46987774939562,0.73117441095344,1.45944493660552,2.56314415148923,1.76550974528618,1.41683239866187,0.286877837383047,0.622930175564276,1.67810000565871,1.99996750008998,1.05660092680878,1.34484860176739,1.05660092680878,0.985488023405897,1.15702672914895,1.36734816718668,0.485434233746944,0.799067951821434,1.29275360629187,0.941119233104861,0.704867353785679,2.05310393020679,1.09085399896311,1.75275164287851,3.55953148075694,1.35616177562889,1.09085399896311
"ENSG00000139354",1.13094532873489,0.485434233746944,1.20162200397468,1.26305953305983,3.31906132994816,4.51983425452679,0.75704057655925,4.26602464736168,1.35616177562889,0.963465713162307,0.321936273706465,1.97088170336076,0.275004448541106,1.39508960137226,0.250954424227243,0.097613262755309,0.226513173127315,0.226513173127315,0.321936273706465,0.176318284277183,0.176318284277183,0.15055651843769,0.263039865293563,0.15055651843769,0.2986649344837,0.34483601749216,0.097613262755309,0.378503428699139,0.111033883550311,0.378503428699139,0.632259604337141,0.189037897631743,0.389570020185858,0.669015601438227,0.189037897631743,0.189037897631743
"ENSG00000140057",0.124327270460246,0.0703873337062246,0.594550175183404,0.137501026492167,0.189037897631743,0.41142546871203,0.056584800958701,0.201631175400006,0.933561687638271,0.443614417751655,1.07726468373127,0.15055651843769,0.356134582211424,0.056584800958701,2.47250123070552,0.333419236285409,0.704867353785679,0.526083952573338,0.73117441095344,0.713697275872429,2.67357809410634,2.81764592976064,0.495692160577013,0.696007163345216,2.79073708199181,0.36737308274667,0.505893260531457,1.48028737335195,0.565594316150026,1.37293131323776,0.992789863159715,0.594550175183404,0.807361439533192,1.94110717543363,2.70044487809495,0.696007163345216
"ENSG00000140525",3.46991613638834,2.99277317495862,1.55086892242504,3.89722478451811,5.44497099164612,5.91911696753761,3.74843295570241,7.02768824831116,2.33052812097738,2.23264883829362,1.63228437154736,2.78449325002978,1.23264484686769,3.30745781082888,0.765540375264906,0.687043882145469,1.38407666062613,0.925999887478698,1.04263163829409,1.04965224991512,1.16993512650661,1.1374837886789,0.58496834289468,1.20162200397468,1.06352846791354,0.879715956322992,1.09085399896311,1.05660092680878,1.21410745786343,1.01436395319743,1.58494838220413,1.24487053134374,1.06352846791354,2.79073708199181,1.09085399896311,0.74845040866995
"ENSG00000142765",0.310339138816876,0.34483601749216,3.00178453147887,0.565594316150026,1.04965224991512,0.321936273706465,0.831879674807896,0.454178305514821,1.13094532873489,1.96351109661247,0.124327270460246,0.475073487060687,2.12102180519468,0.176318284277183,4.35681363858879,4.80268698508194,5.15425065241286,3.75917390813953,3.542242522809,4.30815256909584,3.87773559088402,6.16029353904195,4.30454444000721,2.99093689717206,5.00402755171369,4.61351060290081,3.22804906800456,4.15297926947687,3.13089316813567,4.56434021986232,3.66789915788173,3.65767470756865,3.63227882034192,3.10434617488901,3.32050125191289,5.03649628590458
"ENSG00000142945",3.09930945566275,1.53103719327095,0.963465713162307,2.49821716649722,4.24564892462215,5.74335802994023,3.65647765588016,5.22379241739743,1.99996750008998,1.96715755954969,1.13094532873489,3.08747789433424,1.11767287700506,2.42226636696182,0.214120281650427,0.124327270460246,0.275004448541106,0.226513173127315,0.505893260531457,0.36737308274667,0.594550175183404,0.536053105960535,0.286877837383047,0.443614417751655,0.286877837383047,0.226513173127315,0.356134582211424,0.516027271053183,0.400526937297596,0.286877837383047,0.604086653010442,0.2986649344837,0.34483601749216,1.05660092680878,0.41142546871203,0.356134582211424
"ENSG00000143228",3.43030162987992,2.04961260231865,0.941119233104861,2.39782411592669,4.63346761047477,5.69293350949611,2.39782411592669,5.5610554201476,2.70704882156918,1.69154071730928,1.41683239866187,3.05830768999818,0.918387489927324,2.22030027914631,0.432948244131986,0.333419236285409,0.536053105960535,0.321936273706465,1.49567519477961,0.678058046144846,0.58496834289468,0.356134582211424,0.34483601749216,0.516027271053183,0.34483601749216,0.23879274945159,0.526083952573338,0.275004448541106,0.389570020185858,0.61353728704226,0.696007163345216,0.356134582211424,0.632259604337141,1.2203239161193,0.73117441095344,0.536053105960535
"ENSG00000143476",2.86791302816908,1.73115071789089,0.956072839616785,3.13426030595083,5.62118287837367,3.77501916429677,2.12433542541297,4.49574085861629,1.57044449766898,1.51602942637938,0.75704057655925,2.3757389625781,0.485434233746944,1.71371914882577,0.137501026492167,0.042643975470667,0.15055651843769,0.0703873337062246,0.056584800958701,0.124327270460246,0.163501006167216,0.124327270460246,0.097613262755309,0.111033883550311,0.163501006167216,0.0703873337062246,0.014354777466893,0.0285684699491018,0.226513173127315,0.084066966502593,0.23879274945159,1.08407152056007,0.137501026492167,0.495692160577013,0.0703873337062246,0.163501006167216
"ENSG00000143632",0.545956163526288,0.189037897631743,0.137501026492167,0.545956163526288,0.189037897631743,0.176318284277183,0.475073487060687,1.55581607712351,1.04965224991512,1.316157563967,0.41142546871203,0.356134582211424,0.286877837383047,0.23879274945159,2.26907257924048,1.20791119122422,2.32772394086256,2.51098857438597,2.61585357138315,1.67810000565871,1.1763404737818,1.09761144090414,1.00720405356329,0.678058046144846,2.20476798803985,0.545956163526288,1.4750928805228,1.54599631650442,1.96351109661247,3.17954768777681,2.33052812097738,1.33915294741526,3.0373827999453,4.52423424275674,3.03035862044331,1.32768516058368
"ENSG00000144119",1.32768516058368,0.918387489927324,0.189037897631743,0.918387489927324,0.15055651843769,0.214120281650427,1.26902261495692,0.61353728704226,3.47246390956535,2.81764592976064,0.58496834289468,0.823748155783488,1.24487053134374,1.06352846791354,3.22804906800456,2.92601279595191,4.51476546039096,3.67693129220632,3.64957325904935,4.23040128044681,3.36034174361801,4.61475757357684,3.79394020114992,3.1276156109181,4.54097887983834,2.48538783673361,3.47637742757197,3.38953131765988,2.2295786853455,4.05051138119192,3.05135741284263,2.25703604958358,3.51976854227766,0.903017485552586,3.17634507226937,4.0250597203415
"ENSG00000144485",10.5729464734738,8.47485662081336,5.5743689643431,10.3307195720832,8.80213236643113,8.2786485550449,7.83363190727714,6.35788014425385,7.61904993104481,8.98065576867296,8.42669453087927,8.55034952929094,7.91179727681106,8.83925017476121,4.61351060290081,3.87475328651273,4.33342282962966,4.78870852366389,4.48475202891168,4.58014732191827,5.22924299517719,5.22418172565038,4.42424106218435,4.71754646029545,4.56252049659712,3.82477437788703,3.60288331755334,4.1522242058273,3.39233609172508,4.12930041110606,3.80322227551745,4.35824053976212,4.76664255405674,5.42924223734953,4.10856535136707,3.89629185390819
"ENSG00000144837",0.2986649344837,0.773987400246651,1.51095873997018,0.275004448541106,0.23879274945159,0.389570020185858,0.443614417751655,0.604086653010442,0.963465713162307,0.863959143812243,0.400526937297596,0.594550175183404,0.895309498828335,0.23879274945159,1.42762084508111,2.18584675312219,0.856001427942224,0.545956163526288,0.389570020185858,1.37852805951426,4.48800049470526,2.16031259698864,1.03564304866388,1.42222062869628,2.38681200972806,4.22954919402192,0.956072839616785,2.91264647515506,2.96535164805754,0.985488023405897,2.07380294650216,2.09758351085391,1.10434317316511,8.78686678959501,2.33910927318618,0.73117441095344
"ENSG00000145198",3.00896436262698,2.90692383384776,0.807361439533192,2.74202137031766,3.39369344639922,1.52606891038018,2.03915474759908,0.739854261639821,4.37508341264299,3.30592944369947,2.24486814430648,2.03915474759908,3.10266701123057,1.48542799702022,2.5235361711901,3.75806247880918,5.46959797765983,4.68427549636716,5.64273967496022,4.80268698508194,4.07382822278005,5.07034633232078,5.25738078203582,4.98233017291988,4.98504176633345,3.87382140873288,5.5153594225793,4.13335529011771,4.11016695660971,5.54285149467591,4.81859962576375,4.60766004581175,5.55890200747996,1.7781732148344,4.94622385896019,4.85894033432053
"ENSG00000146670",4.32049978627664,3.54352252325545,1.29868434163373,4.30891223633137,5.63862377583953,5.93849390484174,5.28757954530432,5.1723321200651,3.30008736599305,2.72680844869206,1.94858639601386,3.99007651826741,1.23264484686769,2.98368251827979,0.214120281650427,0.310339138816876,0.505893260531457,0.831879674807896,0.73117441095344,0.713697275872429,0.58496834289468,0.46467850914319,0.526083952573338,0.879715956322992,0.74845040866995,0.378503428699139,0.422221894295255,0.495692160577013,0.722454405769669,1.44889732130762,0.856001427942224,0.848008410864909,1.07038174207073,1.50078148438499,0.978174336475226,0.475073487060687
"ENSG00000147041",0.084066966502593,0.263039865293563,0.163501006167216,0.2986649344837,0.15055651843769,0.713697275872429,0.137501026492167,1.24487053134374,1.57529313218458,1.75275164287851,0.111033883550311,0.226513173127315,2.03559855273602,0.310339138816876,2.67357809410634,2.96343323801758,3.43692668555091,2.70484689887644,4.03294568293987,2.30741428060541,2.03559855273602,3.92598015445808,3.36314048300737,2.31324396547308,3.32338157479918,3.27647676754483,4.10686965317575,5.7492463673429,1.53608008337263,3.34626666351924,3.02500588170178,2.05659793886958,2.71145448776034,0.15055651843769,2.6415106616794,2.9981965225103
