"","target","p","padj"
"CHEMBL2095221","CHEMBL2095221",0.509,1
"CHEMBL2096622","CHEMBL2096622",0.509,1
"CHEMBL3676","CHEMBL3676",0.509,1
"CHEMBL3996","CHEMBL3996",0.509,1
"CHEMBL5106","CHEMBL5106",0.509,1
"CHEMBL5200","CHEMBL5200",0.509,1
"CHEMBL2111416","CHEMBL2111416",0.51,1
"CHEMBL2221348","CHEMBL2221348",0.511,1
"CHEMBL2793","CHEMBL2793",0.511,1
"CHEMBL3998","CHEMBL3998",0.511,1
"CHEMBL6159","CHEMBL6159",0.511,1
"CHEMBL1075302","CHEMBL1075302",0.512,1
"CHEMBL1795166","CHEMBL1795166",0.512,1
"CHEMBL2046259","CHEMBL2046259",0.512,1
"CHEMBL2111462","CHEMBL2111462",0.512,1
"CHEMBL2111463","CHEMBL2111463",0.512,1
"CHEMBL2331047","CHEMBL2331047",0.512,1
"CHEMBL2392","CHEMBL2392",0.512,1
"CHEMBL3341584","CHEMBL3341584",0.512,1
"CHEMBL3421524","CHEMBL3421524",0.512,1
"CHEMBL3421525","CHEMBL3421525",0.512,1
"CHEMBL4481","CHEMBL4481",0.512,1
"CHEMBL4561","CHEMBL4561",0.512,1
"CHEMBL4666","CHEMBL4666",0.512,1
"CHEMBL4685","CHEMBL4685",0.512,1
"CHEMBL4829","CHEMBL4829",0.512,1
"CHEMBL5704","CHEMBL5704",0.512,1
"CHEMBL2397","CHEMBL2397",0.514,1
"CHEMBL3242","CHEMBL3242",0.514,1
"CHEMBL303","CHEMBL303",0.515,1
"CHEMBL3778","CHEMBL3778",0.515,1
"CHEMBL5485","CHEMBL5485",0.515,1
"CHEMBL3759","CHEMBL3759",0.519,1
"CHEMBL5412","CHEMBL5412",0.519,1
"CHEMBL6052","CHEMBL6052",0.519,1
"CHEMBL2111351","CHEMBL2111351",0.522,1
"CHEMBL1795117","CHEMBL1795117",0.523,1
"CHEMBL1970","CHEMBL1970",0.523,1
"CHEMBL2131","CHEMBL2131",0.523,1
"CHEMBL2188","CHEMBL2188",0.523,1
"CHEMBL2325","CHEMBL2325",0.523,1
"CHEMBL2363","CHEMBL2363",0.523,1
"CHEMBL2497","CHEMBL2497",0.523,1
"CHEMBL2664","CHEMBL2664",0.523,1
"CHEMBL2687","CHEMBL2687",0.523,1
"CHEMBL3118","CHEMBL3118",0.523,1
"CHEMBL3235","CHEMBL3235",0.523,1
"CHEMBL3329079","CHEMBL3329079",0.523,1
"CHEMBL3351218","CHEMBL3351218",0.523,1
"CHEMBL3575","CHEMBL3575",0.523,1
"CHEMBL3688","CHEMBL3688",0.523,1
"CHEMBL4744","CHEMBL4744",0.523,1
"CHEMBL6095","CHEMBL6095",0.523,1
"CHEMBL2390812","CHEMBL2390812",0.527,1
"CHEMBL2558","CHEMBL2558",0.528,1
"CHEMBL2991","CHEMBL2991",0.53,1
"CHEMBL1892","CHEMBL1892",0.532,1
"CHEMBL4121","CHEMBL4121",0.532,1
"CHEMBL2741","CHEMBL2741",0.533,1
"CHEMBL3476","CHEMBL3476",0.533,1
"CHEMBL2186","CHEMBL2186",0.535,1
"CHEMBL3055","CHEMBL3055",0.535,1
"CHEMBL269","CHEMBL269",0.536,1
"CHEMBL3222","CHEMBL3222",0.536,1
"CHEMBL4334","CHEMBL4334",0.536,1
"CHEMBL2798","CHEMBL2798",0.537,1
"CHEMBL3381","CHEMBL3381",0.539,1
"CHEMBL2782","CHEMBL2782",0.54,1
"CHEMBL4631","CHEMBL4631",0.54,1
"CHEMBL2094268","CHEMBL2094268",0.541,1
"CHEMBL4333","CHEMBL4333",0.541,1
"CHEMBL1951","CHEMBL1951",0.545,1
"CHEMBL3571","CHEMBL3571",0.545,1
"CHEMBL4018","CHEMBL4018",0.546,1
"CHEMBL4794","CHEMBL4794",0.546,1
"CHEMBL5543","CHEMBL5543",0.546,1
"CHEMBL2094132","CHEMBL2094132",0.547,1
"CHEMBL1854","CHEMBL1854",0.549,1
"CHEMBL2695","CHEMBL2695",0.552,1
"CHEMBL4427","CHEMBL4427",0.553,1
"CHEMBL4675","CHEMBL4675",0.553,1
"CHEMBL4747","CHEMBL4747",0.553,1
"CHEMBL5888","CHEMBL5888",0.553,1
"CHEMBL5524","CHEMBL5524",0.555,1
"CHEMBL1743121","CHEMBL1743121",0.556,1
"CHEMBL1881","CHEMBL1881",0.556,1
"CHEMBL320","CHEMBL320",0.556,1
"CHEMBL3979","CHEMBL3979",0.556,1
"CHEMBL2093864","CHEMBL2093864",0.557,1
"CHEMBL2860","CHEMBL2860",0.557,1
"CHEMBL4430","CHEMBL4430",0.557,1
"CHEMBL3572","CHEMBL3572",0.558,1
"CHEMBL4147","CHEMBL4147",0.558,1
"CHEMBL1940","CHEMBL1940",0.559,1
"CHEMBL4789","CHEMBL4789",0.56,1
"CHEMBL2109","CHEMBL2109",0.562,1
"CHEMBL3199","CHEMBL3199",0.563,1
"CHEMBL4792","CHEMBL4792",0.563,1
"CHEMBL5221","CHEMBL5221",0.564,1
"CHEMBL5339","CHEMBL5339",0.564,1
"CHEMBL6186","CHEMBL6186",0.564,1
"CHEMBL2292","CHEMBL2292",0.565,1
"CHEMBL3156","CHEMBL3156",0.565,1
"CHEMBL289","CHEMBL289",0.566,1
"CHEMBL5402","CHEMBL5402",0.566,1
"CHEMBL4773","CHEMBL4773",0.569,1
"CHEMBL2095203","CHEMBL2095203",0.571,1
"CHEMBL2096972","CHEMBL2096972",0.573,1
"CHEMBL2283","CHEMBL2283",0.573,1
"CHEMBL2095167","CHEMBL2095167",0.575,1
"CHEMBL3130","CHEMBL3130",0.575,1
"CHEMBL3837","CHEMBL3837",0.576,1
"CHEMBL4072","CHEMBL4072",0.576,1
"CHEMBL1075108","CHEMBL1075108",0.577,1
"CHEMBL2095180","CHEMBL2095180",0.577,1
"CHEMBL4647","CHEMBL4647",0.577,1
"CHEMBL3820","CHEMBL3820",0.579,1
"CHEMBL264","CHEMBL264",0.58,1
"CHEMBL3372","CHEMBL3372",0.58,1
"CHEMBL4617","CHEMBL4617",0.58,1
"CHEMBL1873","CHEMBL1873",0.581,1
"CHEMBL2291","CHEMBL2291",0.581,1
"CHEMBL5558","CHEMBL5558",0.582,1
"CHEMBL4092","CHEMBL4092",0.583,1
"CHEMBL2094120","CHEMBL2094120",0.585,1
"CHEMBL2094121","CHEMBL2094121",0.585,1
"CHEMBL2094122","CHEMBL2094122",0.585,1
"CHEMBL2094130","CHEMBL2094130",0.585,1
"CHEMBL2111339","CHEMBL2111339",0.585,1
"CHEMBL2111343","CHEMBL2111343",0.585,1
"CHEMBL2111366","CHEMBL2111366",0.585,1
"CHEMBL3026","CHEMBL3026",0.585,1
"CHEMBL401","CHEMBL401",0.585,1
"CHEMBL4550","CHEMBL4550",0.585,1
"CHEMBL4956","CHEMBL4956",0.585,1
"CHEMBL335","CHEMBL335",0.586,1
"CHEMBL3754","CHEMBL3754",0.586,1
"CHEMBL235","CHEMBL235",0.588,1
"CHEMBL2157","CHEMBL2157",0.589,1
"CHEMBL2530","CHEMBL2530",0.59,1
"CHEMBL1163126","CHEMBL1163126",0.591,1
"CHEMBL2858","CHEMBL2858",0.591,1
"CHEMBL3297639","CHEMBL3297639",0.591,1
"CHEMBL5285","CHEMBL5285",0.591,1
"CHEMBL2009","CHEMBL2009",0.592,1
"CHEMBL1907","CHEMBL1907",0.594,1
"CHEMBL2424","CHEMBL2424",0.596,1
"CHEMBL4730","CHEMBL4730",0.596,1
"CHEMBL4501","CHEMBL4501",0.599,1
"CHEMBL2094127","CHEMBL2094127",0.602,1
"CHEMBL2675","CHEMBL2675",0.602,1
"CHEMBL4016","CHEMBL4016",0.602,1
"CHEMBL3608","CHEMBL3608",0.604,1
"CHEMBL3622","CHEMBL3622",0.605,1
"CHEMBL5141","CHEMBL5141",0.605,1
"CHEMBL1783","CHEMBL1783",0.606,1
"CHEMBL2731","CHEMBL2731",0.606,1
"CHEMBL4468","CHEMBL4468",0.607,1
"CHEMBL2093871","CHEMBL2093871",0.608,1
"CHEMBL2801","CHEMBL2801",0.608,1
"CHEMBL2111367","CHEMBL2111367",0.61,1
"CHEMBL2111414","CHEMBL2111414",0.61,1
"CHEMBL2095942","CHEMBL2095942",0.611,1
"CHEMBL3465","CHEMBL3465",0.611,1
"CHEMBL5287","CHEMBL5287",0.611,1
"CHEMBL3764","CHEMBL3764",0.612,1
"CHEMBL1697671","CHEMBL1697671",0.613,1
"CHEMBL2111437","CHEMBL2111437",0.614,1
"CHEMBL256","CHEMBL256",0.614,1
"CHEMBL2569","CHEMBL2569",0.614,1
"CHEMBL4894","CHEMBL4894",0.614,1
"CHEMBL3091268","CHEMBL3091268",0.616,1
"CHEMBL213","CHEMBL213",0.619,1
"CHEMBL5010","CHEMBL5010",0.621,1
"CHEMBL5685","CHEMBL5685",0.621,1
"CHEMBL5774","CHEMBL5774",0.621,1
"CHEMBL2107","CHEMBL2107",0.622,1
"CHEMBL3468","CHEMBL3468",0.623,1
"CHEMBL4050","CHEMBL4050",0.623,1
"CHEMBL2954","CHEMBL2954",0.624,1
"CHEMBL3945","CHEMBL3945",0.625,1
"CHEMBL5658","CHEMBL5658",0.626,1
"CHEMBL3201","CHEMBL3201",0.627,1
"CHEMBL5917","CHEMBL5917",0.627,1
"CHEMBL1952","CHEMBL1952",0.628,1
"CHEMBL5555","CHEMBL5555",0.628,1
"CHEMBL1918","CHEMBL1918",0.631,1
"CHEMBL2094123","CHEMBL2094123",0.632,1
"CHEMBL2208","CHEMBL2208",0.632,1
"CHEMBL4080","CHEMBL4080",0.632,1
"CHEMBL4767","CHEMBL4767",0.634,1
"CHEMBL3179","CHEMBL3179",0.635,1
"CHEMBL3255","CHEMBL3255",0.635,1
"CHEMBL5424","CHEMBL5424",0.635,1
"CHEMBL3329080","CHEMBL3329080",0.637,1
"CHEMBL4900","CHEMBL4900",0.637,1
"CHEMBL5158","CHEMBL5158",0.637,1
"CHEMBL3738","CHEMBL3738",0.638,1
"CHEMBL1743125","CHEMBL1743125",0.64,1
"CHEMBL2104","CHEMBL2104",0.642,1
"CHEMBL309","CHEMBL309",0.643,1
"CHEMBL4772","CHEMBL4772",0.643,1
"CHEMBL3157","CHEMBL3157",0.644,1
"CHEMBL230","CHEMBL230",0.645,1
"CHEMBL3231","CHEMBL3231",0.645,1
"CHEMBL2094133","CHEMBL2094133",0.647,1
"CHEMBL3183","CHEMBL3183",0.647,1
"CHEMBL3577","CHEMBL3577",0.647,1
"CHEMBL3882","CHEMBL3882",0.648,1
"CHEMBL2094258","CHEMBL2094258",0.649,1
"CHEMBL3597","CHEMBL3597",0.65,1
"CHEMBL4676","CHEMBL4676",0.651,1
"CHEMBL2083","CHEMBL2083",0.652,1
"CHEMBL2097168","CHEMBL2097168",0.652,1
"CHEMBL2938","CHEMBL2938",0.652,1
"CHEMBL3604","CHEMBL3604",0.652,1
"CHEMBL3478","CHEMBL3478",0.653,1
"CHEMBL4482","CHEMBL4482",0.653,1
"CHEMBL2094111","CHEMBL2094111",0.654,1
"CHEMBL4077","CHEMBL4077",0.655,1
"CHEMBL204","CHEMBL204",0.656,1
"CHEMBL2094251","CHEMBL2094251",0.657,1
"CHEMBL5857","CHEMBL5857",0.659,1
"CHEMBL2096617","CHEMBL2096617",0.66,1
"CHEMBL2096670","CHEMBL2096670",0.66,1
"CHEMBL3595","CHEMBL3595",0.66,1
"CHEMBL4328","CHEMBL4328",0.66,1
"CHEMBL3194","CHEMBL3194",0.661,1
"CHEMBL3490","CHEMBL3490",0.661,1
"CHEMBL3910","CHEMBL3910",0.661,1
"CHEMBL4235","CHEMBL4235",0.661,1
"CHEMBL2111377","CHEMBL2111377",0.662,1
"CHEMBL3663","CHEMBL3663",0.663,1
"CHEMBL228","CHEMBL228",0.664,1
"CHEMBL1926497","CHEMBL1926497",0.665,1
"CHEMBL219","CHEMBL219",0.668,1
"CHEMBL4101","CHEMBL4101",0.669,1
"CHEMBL1915","CHEMBL1915",0.674,1
"CHEMBL3784","CHEMBL3784",0.674,1
"CHEMBL302","CHEMBL302",0.675,1
"CHEMBL2951","CHEMBL2951",0.676,1
"CHEMBL5113","CHEMBL5113",0.677,1
"CHEMBL3309042","CHEMBL3309042",0.678,1
"CHEMBL333","CHEMBL333",0.679,1
"CHEMBL3526","CHEMBL3526",0.68,1
"CHEMBL1075163","CHEMBL1075163",0.681,1
"CHEMBL2096981","CHEMBL2096981",0.681,1
"CHEMBL1803","CHEMBL1803",0.683,1
"CHEMBL3048","CHEMBL3048",0.683,1
"CHEMBL3394","CHEMBL3394",0.683,1
"CHEMBL4580","CHEMBL4580",0.684,1
"CHEMBL1293222","CHEMBL1293222",0.685,1
"CHEMBL331","CHEMBL331",0.685,1
"CHEMBL2517","CHEMBL2517",0.687,1
"CHEMBL2820","CHEMBL2820",0.687,1
"CHEMBL5855","CHEMBL5855",0.687,1
"CHEMBL3160","CHEMBL3160",0.688,1
"CHEMBL1902","CHEMBL1902",0.69,1
"CHEMBL3385","CHEMBL3385",0.69,1
"CHEMBL214","CHEMBL214",0.692,1
"CHEMBL2649","CHEMBL2649",0.692,1
"CHEMBL3568","CHEMBL3568",0.693,1
"CHEMBL4029","CHEMBL4029",0.694,1
"CHEMBL251","CHEMBL251",0.695,1
"CHEMBL301","CHEMBL301",0.695,1
"CHEMBL2898","CHEMBL2898",0.696,1
"CHEMBL3504","CHEMBL3504",0.696,1
"CHEMBL3505","CHEMBL3505",0.696,1
"CHEMBL2096684","CHEMBL2096684",0.697,1
"CHEMBL318","CHEMBL318",0.697,1
"CHEMBL2417350","CHEMBL2417350",0.7,1
"CHEMBL3025","CHEMBL3025",0.7,1
"CHEMBL3890","CHEMBL3890",0.7,1
"CHEMBL4975","CHEMBL4975",0.7,1
"CHEMBL5373","CHEMBL5373",0.7,1
"CHEMBL4098","CHEMBL4098",0.702,1
"CHEMBL1250417","CHEMBL1250417",0.703,1
"CHEMBL1795138","CHEMBL1795138",0.703,1
"CHEMBL2096971","CHEMBL2096971",0.703,1
"CHEMBL2096989","CHEMBL2096989",0.703,1
"CHEMBL323","CHEMBL323",0.703,1
"CHEMBL4228","CHEMBL4228",0.704,1
"CHEMBL1163111","CHEMBL1163111",0.705,1
"CHEMBL1867","CHEMBL1867",0.705,1
"CHEMBL1907599","CHEMBL1907599",0.705,1
"CHEMBL1929","CHEMBL1929",0.705,1
"CHEMBL2434","CHEMBL2434",0.705,1
"CHEMBL5619","CHEMBL5619",0.705,1
"CHEMBL226","CHEMBL226",0.706,1
"CHEMBL262","CHEMBL262",0.707,1
"CHEMBL5742","CHEMBL5742",0.708,1
"CHEMBL4613","CHEMBL4613",0.711,1
"CHEMBL2967","CHEMBL2967",0.712,1
"CHEMBL3920","CHEMBL3920",0.712,1
"CHEMBL220","CHEMBL220",0.713,1
"CHEMBL4422","CHEMBL4422",0.713,1
"CHEMBL4566","CHEMBL4566",0.713,1
"CHEMBL2094126","CHEMBL2094126",0.715,1
"CHEMBL2622","CHEMBL2622",0.715,1
"CHEMBL3374","CHEMBL3374",0.715,1
"CHEMBL5411","CHEMBL5411",0.715,1
"CHEMBL2095192","CHEMBL2095192",0.716,1
"CHEMBL3037","CHEMBL3037",0.716,1
"CHEMBL3656","CHEMBL3656",0.716,1
"CHEMBL2189110","CHEMBL2189110",0.717,1
"CHEMBL4630","CHEMBL4630",0.717,1
"CHEMBL2135","CHEMBL2135",0.718,1
"CHEMBL4506","CHEMBL4506",0.718,1
"CHEMBL2035","CHEMBL2035",0.72,1
"CHEMBL1287627","CHEMBL1287627",0.721,1
"CHEMBL1287628","CHEMBL1287628",0.721,1
"CHEMBL1806","CHEMBL1806",0.721,1
"CHEMBL3094","CHEMBL3094",0.722,1
"CHEMBL1795186","CHEMBL1795186",0.723,1
"CHEMBL1988","CHEMBL1988",0.723,1
"CHEMBL2247","CHEMBL2247",0.723,1
"CHEMBL3100","CHEMBL3100",0.723,1
"CHEMBL3202","CHEMBL3202",0.723,1
"CHEMBL4244","CHEMBL4244",0.723,1
"CHEMBL5610","CHEMBL5610",0.723,1
"CHEMBL4699","CHEMBL4699",0.724,1
"CHEMBL4302","CHEMBL4302",0.725,1
"CHEMBL4531","CHEMBL4531",0.725,1
"CHEMBL5474","CHEMBL5474",0.725,1
"CHEMBL1641347","CHEMBL1641347",0.726,1
"CHEMBL3321","CHEMBL3321",0.726,1
"CHEMBL2331053","CHEMBL2331053",0.731,1
"CHEMBL1821","CHEMBL1821",0.732,1
"CHEMBL1980","CHEMBL1980",0.732,1
"CHEMBL287","CHEMBL287",0.732,1
"CHEMBL2803","CHEMBL2803",0.733,1
"CHEMBL1075294","CHEMBL1075294",0.734,1
"CHEMBL1861","CHEMBL1861",0.735,1
"CHEMBL273","CHEMBL273",0.735,1
"CHEMBL2094116","CHEMBL2094116",0.736,1
"CHEMBL4441","CHEMBL4441",0.736,1
"CHEMBL1075280","CHEMBL1075280",0.739,1
"CHEMBL3459","CHEMBL3459",0.74,1
"CHEMBL4327","CHEMBL4327",0.74,1
"CHEMBL4611","CHEMBL4611",0.742,1
"CHEMBL232","CHEMBL232",0.743,1
"CHEMBL3138","CHEMBL3138",0.746,1
"CHEMBL2096673","CHEMBL2096673",0.748,1
"CHEMBL338","CHEMBL338",0.748,1
"CHEMBL3917","CHEMBL3917",0.748,1
"CHEMBL2047","CHEMBL2047",0.751,1
"CHEMBL3762","CHEMBL3762",0.751,1
"CHEMBL1935","CHEMBL1935",0.752,1
"CHEMBL2095181","CHEMBL2095181",0.752,1
"CHEMBL211","CHEMBL211",0.753,1
"CHEMBL2787","CHEMBL2787",0.754,1
"CHEMBL1811","CHEMBL1811",0.755,1
"CHEMBL2985","CHEMBL2985",0.757,1
"CHEMBL1966","CHEMBL1966",0.761,1
"CHEMBL2384898","CHEMBL2384898",0.761,1
"CHEMBL2635","CHEMBL2635",0.761,1
"CHEMBL2778","CHEMBL2778",0.761,1
"CHEMBL3151","CHEMBL3151",0.761,1
"CHEMBL3348","CHEMBL3348",0.761,1
"CHEMBL3414409","CHEMBL3414409",0.761,1
"CHEMBL4163","CHEMBL4163",0.761,1
"CHEMBL4596","CHEMBL4596",0.761,1
"CHEMBL2095194","CHEMBL2095194",0.762,1
"CHEMBL319","CHEMBL319",0.762,1
"CHEMBL5387","CHEMBL5387",0.762,1
"CHEMBL1250375","CHEMBL1250375",0.764,1
"CHEMBL3674","CHEMBL3674",0.764,1
"CHEMBL5804","CHEMBL5804",0.764,1
"CHEMBL263","CHEMBL263",0.766,1
"CHEMBL3403","CHEMBL3403",0.766,1
"CHEMBL3816","CHEMBL3816",0.766,1
"CHEMBL1075140","CHEMBL1075140",0.767,1
"CHEMBL2094250","CHEMBL2094250",0.767,1
"CHEMBL4237","CHEMBL4237",0.767,1
"CHEMBL2146315","CHEMBL2146315",0.768,1
"CHEMBL4523","CHEMBL4523",0.768,1
"CHEMBL248","CHEMBL248",0.769,1
"CHEMBL3503","CHEMBL3503",0.77,1
"CHEMBL1293289","CHEMBL1293289",0.771,1
"CHEMBL268","CHEMBL268",0.771,1
"CHEMBL3414410","CHEMBL3414410",0.772,1
"CHEMBL5952","CHEMBL5952",0.772,1
"CHEMBL2095171","CHEMBL2095171",0.773,1
"CHEMBL340","CHEMBL340",0.773,1
"CHEMBL240","CHEMBL240",0.774,1
"CHEMBL223","CHEMBL223",0.777,1
"CHEMBL3071","CHEMBL3071",0.779,1
"CHEMBL4445","CHEMBL4445",0.779,1
"CHEMBL4818","CHEMBL4818",0.782,1
"CHEMBL2850","CHEMBL2850",0.783,1
"CHEMBL1944498","CHEMBL1944498",0.784,1
"CHEMBL2111457","CHEMBL2111457",0.787,1
"CHEMBL3684","CHEMBL3684",0.788,1
"CHEMBL4374","CHEMBL4374",0.788,1
"CHEMBL2372","CHEMBL2372",0.789,1
"CHEMBL3378","CHEMBL3378",0.789,1
"CHEMBL3864","CHEMBL3864",0.789,1
"CHEMBL5533","CHEMBL5533",0.789,1
"CHEMBL2096671","CHEMBL2096671",0.79,1
"CHEMBL2996","CHEMBL2996",0.792,1
"CHEMBL3427","CHEMBL3427",0.792,1
"CHEMBL4768","CHEMBL4768",0.792,1
"CHEMBL1075214","CHEMBL1075214",0.793,1
"CHEMBL2543","CHEMBL2543",0.793,1
"CHEMBL2182","CHEMBL2182",0.794,1
"CHEMBL222","CHEMBL222",0.795,1
"CHEMBL3616","CHEMBL3616",0.795,1
"CHEMBL5071","CHEMBL5071",0.795,1
"CHEMBL1907600","CHEMBL1907600",0.798,1
"CHEMBL1942","CHEMBL1942",0.799,1
"CHEMBL313","CHEMBL313",0.799,1
"CHEMBL1293231","CHEMBL1293231",0.801,1
"CHEMBL2095177","CHEMBL2095177",0.801,1
"CHEMBL2095186","CHEMBL2095186",0.801,1
"CHEMBL3959","CHEMBL3959",0.802,1
"CHEMBL5868","CHEMBL5868",0.803,1
"CHEMBL2094267","CHEMBL2094267",0.805,1
"CHEMBL2573","CHEMBL2573",0.805,1
"CHEMBL3582","CHEMBL3582",0.805,1
"CHEMBL2049","CHEMBL2049",0.806,1
"CHEMBL238","CHEMBL238",0.807,1
"CHEMBL5407","CHEMBL5407",0.808,1
"CHEMBL5657","CHEMBL5657",0.808,1
"CHEMBL3529","CHEMBL3529",0.809,1
"CHEMBL3928","CHEMBL3928",0.809,1
"CHEMBL3268","CHEMBL3268",0.81,1
"CHEMBL3351","CHEMBL3351",0.812,1
"CHEMBL2111373","CHEMBL2111373",0.816,1
"CHEMBL1293293","CHEMBL1293293",0.817,1
"CHEMBL2097164","CHEMBL2097164",0.817,1
"CHEMBL1850","CHEMBL1850",0.818,1
"CHEMBL3091266","CHEMBL3091266",0.818,1
"CHEMBL2085","CHEMBL2085",0.819,1
"CHEMBL2093872","CHEMBL2093872",0.819,1
"CHEMBL2094266","CHEMBL2094266",0.821,1
"CHEMBL2870","CHEMBL2870",0.821,1
"CHEMBL2842","CHEMBL2842",0.822,1
"CHEMBL3166","CHEMBL3166",0.822,1
"CHEMBL6140","CHEMBL6140",0.822,1
"CHEMBL2096682","CHEMBL2096682",0.824,1
"CHEMBL2094124","CHEMBL2094124",0.825,1
"CHEMBL3467","CHEMBL3467",0.825,1
"CHEMBL2568","CHEMBL2568",0.826,1
"CHEMBL4224","CHEMBL4224",0.826,1
"CHEMBL245","CHEMBL245",0.828,1
"CHEMBL1907607","CHEMBL1907607",0.83,1
"CHEMBL2095160","CHEMBL2095160",0.83,1
"CHEMBL2095200","CHEMBL2095200",0.83,1
"CHEMBL3491","CHEMBL3491",0.831,1
"CHEMBL6114","CHEMBL6114",0.831,1
"CHEMBL4803","CHEMBL4803",0.832,1
"CHEMBL1916","CHEMBL1916",0.833,1
"CHEMBL1075269","CHEMBL1075269",0.834,1
"CHEMBL1947","CHEMBL1947",0.834,1
"CHEMBL2096905","CHEMBL2096905",0.834,1
"CHEMBL259","CHEMBL259",0.834,1
"CHEMBL2813","CHEMBL2813",0.834,1
"CHEMBL3218","CHEMBL3218",0.834,1
"CHEMBL1864","CHEMBL1864",0.836,1
"CHEMBL3473","CHEMBL3473",0.836,1
"CHEMBL4477","CHEMBL4477",0.836,1
"CHEMBL2095190","CHEMBL2095190",0.837,1
"CHEMBL1985","CHEMBL1985",0.84,1
"CHEMBL3918","CHEMBL3918",0.84,1
"CHEMBL5101","CHEMBL5101",0.84,1
"CHEMBL5724","CHEMBL5724",0.84,1
"CHEMBL1963","CHEMBL1963",0.841,1
"CHEMBL218","CHEMBL218",0.841,1
"CHEMBL3358","CHEMBL3358",0.841,1
"CHEMBL2391","CHEMBL2391",0.842,1
"CHEMBL4903","CHEMBL4903",0.844,1
"CHEMBL324","CHEMBL324",0.845,1
"CHEMBL3446","CHEMBL3446",0.846,1
"CHEMBL2167","CHEMBL2167",0.847,1
"CHEMBL2189160","CHEMBL2189160",0.847,1
"CHEMBL4017","CHEMBL4017",0.85,1
"CHEMBL5451","CHEMBL5451",0.85,1
"CHEMBL2094129","CHEMBL2094129",0.853,1
"CHEMBL3060","CHEMBL3060",0.853,1
"CHEMBL265","CHEMBL265",0.855,1
"CHEMBL277","CHEMBL277",0.855,1
"CHEMBL249","CHEMBL249",0.857,1
"CHEMBL2095196","CHEMBL2095196",0.858,1
"CHEMBL2111474","CHEMBL2111474",0.858,1
"CHEMBL2753","CHEMBL2753",0.858,1
"CHEMBL234","CHEMBL234",0.859,1
"CHEMBL2899","CHEMBL2899",0.859,1
"CHEMBL3223","CHEMBL3223",0.859,1
"CHEMBL3549","CHEMBL3549",0.859,1
"CHEMBL339","CHEMBL339",0.86,1
"CHEMBL1615381","CHEMBL1615381",0.862,1
"CHEMBL5203","CHEMBL5203",0.862,1
"CHEMBL1764940","CHEMBL1764940",0.863,1
"CHEMBL2145","CHEMBL2145",0.863,1
"CHEMBL2496","CHEMBL2496",0.863,1
"CHEMBL2745","CHEMBL2745",0.863,1
"CHEMBL2758","CHEMBL2758",0.863,1
"CHEMBL3997","CHEMBL3997",0.863,1
"CHEMBL4411","CHEMBL4411",0.863,1
"CHEMBL4905","CHEMBL4905",0.863,1
"CHEMBL5705","CHEMBL5705",0.863,1
"CHEMBL6113","CHEMBL6113",0.863,1
"CHEMBL2094108","CHEMBL2094108",0.864,1
"CHEMBL3338","CHEMBL3338",0.864,1
"CHEMBL3401","CHEMBL3401",0.864,1
"CHEMBL4191","CHEMBL4191",0.864,1
"CHEMBL4329","CHEMBL4329",0.864,1
"CHEMBL1836","CHEMBL1836",0.866,1
"CHEMBL5112","CHEMBL5112",0.866,1
"CHEMBL3464","CHEMBL3464",0.869,1
"CHEMBL2056","CHEMBL2056",0.871,1
"CHEMBL2378","CHEMBL2378",0.871,1
"CHEMBL3074","CHEMBL3074",0.872,1
"CHEMBL4383","CHEMBL4383",0.872,1
"CHEMBL4549","CHEMBL4549",0.872,1
"CHEMBL299","CHEMBL299",0.874,1
"CHEMBL2094256","CHEMBL2094256",0.876,1
"CHEMBL1743126","CHEMBL1743126",0.877,1
"CHEMBL4321","CHEMBL4321",0.877,1
"CHEMBL6080","CHEMBL6080",0.877,1
"CHEMBL1628461","CHEMBL1628461",0.878,1
"CHEMBL1800","CHEMBL1800",0.878,1
"CHEMBL2111360","CHEMBL2111360",0.878,1
"CHEMBL315","CHEMBL315",0.878,1
"CHEMBL2414","CHEMBL2414",0.879,1
"CHEMBL5983","CHEMBL5983",0.879,1
"CHEMBL2095179","CHEMBL2095179",0.88,1
"CHEMBL3769","CHEMBL3769",0.88,1
"CHEMBL4642","CHEMBL4642",0.882,1
"CHEMBL2052031","CHEMBL2052031",0.884,1
"CHEMBL2095173","CHEMBL2095173",0.885,1
"CHEMBL4036","CHEMBL4036",0.885,1
"CHEMBL2094125","CHEMBL2094125",0.887,1
"CHEMBL4608","CHEMBL4608",0.887,1
"CHEMBL4521","CHEMBL4521",0.891,1
"CHEMBL2007628","CHEMBL2007628",0.892,1
"CHEMBL2014","CHEMBL2014",0.893,1
"CHEMBL217","CHEMBL217",0.893,1
"CHEMBL5578","CHEMBL5578",0.895,1
"CHEMBL3254","CHEMBL3254",0.896,1
"CHEMBL326","CHEMBL326",0.897,1
"CHEMBL6120","CHEMBL6120",0.898,1
"CHEMBL4822","CHEMBL4822",0.899,1
"CHEMBL5508","CHEMBL5508",0.902,1
"CHEMBL1860","CHEMBL1860",0.903,1
"CHEMBL274","CHEMBL274",0.903,1
"CHEMBL5973","CHEMBL5973",0.903,1
"CHEMBL1075165","CHEMBL1075165",0.904,1
"CHEMBL1795126","CHEMBL1795126",0.906,1
"CHEMBL227","CHEMBL227",0.906,1
"CHEMBL257","CHEMBL257",0.906,1
"CHEMBL4835","CHEMBL4835",0.906,1
"CHEMBL3038485","CHEMBL3038485",0.908,1
