"","TCGA-DH-A669-02","TCGA-DU-5870-02","TCGA-DU-5872-02","TCGA-DU-6397-02","TCGA-DU-6404-02","TCGA-DU-6407-02","TCGA-DU-7304-02","TCGA-FG-5963-02","TCGA-FG-5965-02","TCGA-FG-A4MT-02","TCGA-TM-A7CF-02","TCGA-TQ-A7RK-02","TCGA-TQ-A7RV-02","TCGA-TQ-A8XE-02","GTEX-11ZU8-0011-R4a-SM-5BC6Y","GTEX-12WSA-0011-R4a-SM-57WB7","GTEX-12WSF-0011-R4b-SM-5HL88","GTEX-12ZZW-0011-R4a-SM-5DUX9","GTEX-12ZZZ-0011-R4b-SM-5DUV7","GTEX-13112-0011-R4b-SM-5DUXL","GTEX-131XH-0011-R4b-SM-5DUWB","GTEX-1399T-0011-R4b-SM-5DUVX","GTEX-139T8-0011-R4a-SM-5HL54","GTEX-139UC-0011-R4a-SM-5K7XM","GTEX-13CZV-0011-R4b-SM-5J2NY","GTEX-13FLV-0011-R4a-SM-5LZYU","GTEX-13JVG-0011-R4a-SM-5MR4C","GTEX-13N1W-0011-R4a-SM-5MR52","GTEX-13N2G-0011-R4b-SM-5MR54","GTEX-13NYS-0011-R4b-SM-5MR3O","GTEX-13O3Q-0011-R4a-SM-5P9H2","GTEX-13OVH-0011-R4a-SM-5KM3W","GTEX-13OVL-0011-R4b-SM-5L3HV","GTEX-13OW5-0011-R4b-SM-5L3HS","GTEX-13OW6-0011-R4a-SM-5O9DX","GTEX-13OW7-0011-R4b-SM-5O9CX","GTEX-13RTJ-0011-R4b-SM-5PNX1","GTEX-13SLW-0011-R4b-SM-5S2W2","GTEX-13VXU-0011-R4b-SM-5O9CI","GTEX-13X6J-0011-R4b-SM-5P9K4","GTEX-1445S-0011-R4a-SM-5PNWN","GTEX-144GL-0011-R4a-SM-5PNUI","GTEX-147GR-0011-R4a-SM-5S2V2","GTEX-14ABY-0011-R4b-SM-5S2VN","GTEX-N7MS-0011-R4a-SM-2HMKW","GTEX-NPJ8-0011-R4a-SM-2HML3","GTEX-P44G-0011-R4A-SM-2I3FB","GTEX-P44H-0011-R4A-SM-2XCEW","GTEX-QMR6-0011-R4A-SM-32PKU","GTEX-RVPU-0011-R4A-SM-2TF6X","GTEX-RVPU-0011-R4A-SM-5SI8K","GTEX-S7SE-0011-R4A-SM-2XCDB","GTEX-T6MN-0011-R4A-SM-32QPG","GTEX-T6MN-0011-R4A-SM-5CHSD","GTEX-WHSE-0011-R4A-SM-3P5ZN","GTEX-WVLH-0011-R4A-SM-3MJFS","GTEX-WZTO-0011-R4A-SM-3NMC7","GTEX-X4XX-0011-R4B-SM-46MWL","GTEX-X585-0011-R4B-SM-46MVH","GTEX-XLM4-0011-R4B-SM-4AT5C","GTEX-ZE9C-0011-R4a-SM-4WKH6"
"ENSG00000164972",0.41142546871203,0.58496834289468,1.03564304866388,0.918387489927324,0.111033883550311,1.07726468373127,2.58736621011245,0.696007163345216,4.84696898507101,3.96067084794082,1.64614182849354,1.2750031987187,2.45154283893552,0.650778142954816,4.67351231100999,2.42226636696182,3.81659654621932,3.81966281971676,3.32482197543753,4.17233576408333,4.93732290085203,4.23797662358286,3.77715144677875,3.59811158132136,4.59337361016874,4.68427549636716,3.83695470553163,5.15133489692789,5.87968812853932,3.41687955504031,4.77502419189247,4.5267214621786,3.95879925724505,4.77348260253904,3.6792361765944,4.10686965317575,5.52073951958403,5.80913663646582,4.57468582881078,4.70158026597957,5.58435585076403,2.6758556596795,6.57667906534184,4.66505781571846,3.55953148075694,3.6792361765944,4.12684895834719,4.55026395479935,4.44894618487851,1.53103719327095,1.55086892242504,4.86096809181072,4.69436893220053,-1.57152524224268e-08,6.85589651985355,5.36841752777395,4.30520905930052,4.07984934856021,4.47701441441794,4.61821096213583,3.40057276947988
"ENSG00000165140",1.95979348481802,1.19535379927889,7.82885296289789,1.26305953305983,0.333419236285409,1.96351109661247,0.505893260531457,2.17633428040241,0.594550175183404,2.10771321217891,0.871834393063062,2.45677610940394,2.03212075393997,2.92792380585844,0.163501006167216,0.565594316150026,0.815589110153214,0.189037897631743,0.2986649344837,0.333419236285409,0.879715956322992,0.933561687638271,1.28689866693004,1.23264484686769,0.659920855917282,0.839937669571167,0.2986649344837,1.32191369916922,1.56560410857404,0.75704057655925,0.622930175564276,0.422221894295255,0.321936273706465,0.74845040866995,0.565594316150026,0.46467850914319,1.28094237366227,1.26902261495692,0.925999887478698,1.1374837886789,0.659920855917282,0.2986649344837,1.09761144090414,0.650778142954816,0.910726136775185,0.687043882145469,0.275004448541106,0.815589110153214,1.11767287700506,0.226513173127315,0.163501006167216,0.963465713162307,0.687043882145469,-1.57152524224268e-08,1.38407666062613,1.11767287700506,0.863959143812243,1.02858442607266,2.63689262307293,0.74845040866995,0.189037897631743
"ENSG00000165731",2.21409754439144,2.09084237591416,1.25095384482465,1.92596847248034,5.67753832758714,1.37293131323776,0.34483601749216,1.9222110122143,2.52105784587366,2.22651029973919,2.59929902430511,4.13835411070734,5.58680384176752,4.16109768630202,0.176318284277183,0.084066966502593,0.678058046144846,0.214120281650427,0.189037897631743,0.910726136775185,0.933561687638271,0.831879674807896,0.250954424227243,0.400526937297596,0.176318284277183,0.622930175564276,0.214120281650427,0.773987400246651,0.773987400246651,0.46467850914319,0.58496834289468,0.275004448541106,0.163501006167216,0.575314001522003,0.36737308274667,0.432948244131986,0.58496834289468,0.214120281650427,0.722454405769669,0.650778142954816,0.15055651843769,0.097613262755309,0.378503428699139,1.3334115699462,0.61353728704226,0.321936273706465,0.992789863159715,0.536053105960535,0.443614417751655,0.042643975470667,0.042643975470667,0.848008410864909,0.887510993793534,-1.57152524224268e-08,0.839937669571167,0.985488023405897,1.20791119122422,0.46467850914319,0.871834393063062,0.678058046144846,0.176318284277183
"ENSG00000166736",-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.097613262755309,-1.57152524224268e-08,0.014354777466893,0.0285684699491018,0.056584800958701,0.176318284277183,0.505893260531457,0.124327270460246,-1.57152524224268e-08,0.084066966502593,0.0285684699491018,0.042643975470667,0.201631175400006,0.422221894295255,0.189037897631743,0.137501026492167,0.516027271053183,0.443614417751655,0.575314001522003,0.263039865293563,0.941119233104861,0.084066966502593,0.545956163526288,0.097613262755309,0.848008410864909,0.632259604337141,0.839937669571167,0.505893260531457,0.41142546871203,0.097613262755309,0.918387489927324,0.565594316150026,0.286877837383047,0.622930175564276,0.084066966502593,1.44357685217348,1.21410745786343,0.189037897631743,0.0703873337062246,0.41142546871203,2.34199921970231,0.389570020185858,0.485434233746944,1.04965224991512,1.00720405356329,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,1.75275164287851,1.48028737335195,-1.57152524224268e-08,0.696007163345216,1.8278456852217,1.25095384482465,0.526083952573338,0.963465713162307,0.622930175564276,0.056584800958701
"ENSG00000166803",4.60698873516059,3.85696205519567,2.15705229164552,5.01972595169336,6.96131242307539,6.27868430512958,4.15618855215973,6.70706111237659,3.14241649933244,3.60995175427532,1.80735130810092,4.17233576408333,1.18905041247074,3.54718025351575,0.2986649344837,0.505893260531457,0.594550175183404,0.879715956322992,0.137501026492167,0.687043882145469,0.594550175183404,0.565594316150026,0.910726136775185,0.422221894295255,0.659920855917282,0.856001427942224,0.286877837383047,0.2986649344837,1.25095384482465,0.400526937297596,0.815589110153214,0.321936273706465,0.526083952573338,0.485434233746944,0.201631175400006,0.485434233746944,0.823748155783488,1.14404699153806,0.650778142954816,0.575314001522003,0.650778142954816,0.378503428699139,0.903017485552586,0.73117441095344,1.01436395319743,0.722454405769669,0.15055651843769,0.454178305514821,0.536053105960535,0.545956163526288,0.378503428699139,1.38957665480758,1.35616177562889,-1.57152524224268e-08,0.992789863159715,0.641555855297047,0.999978992078611,0.895309498828335,1.42222062869628,1.02145721180734,0.226513173127315
"ENSG00000167244",2.29274672125266,2.39506923839733,3.95234355012009,3.59214890647056,12.0184474394592,1.57044449766898,1.12432327842558,10.1949301141001,1.74846260915353,3.26303045896132,2.8933249149539,2.82374198278208,3.76232332816254,2.30454155713793,0.310339138816876,1.07726468373127,1.9222110122143,0.58496834289468,2.17952911756724,2.84799614048644,1.38957665480758,1.72681916647702,0.831879674807896,1.35049804607797,0.622930175564276,1.58975474706969,1.40055332093844,1.61822006822015,1.74417896392558,0.696007163345216,1.41683239866187,0.925999887478698,2.21103812803528,0.356134582211424,2.26305101527877,1.75275164287851,1.04263163829409,1.28689866693004,2.0250223715685,1.56560410857404,1.53103719327095,2.07380294650216,0.879715956322992,2.06001858055482,2.70925135145022,0.604086653010442,1.5058976541285,0.650778142954816,1.24487053134374,0.992789863159715,0.948623484540484,1.96715755954969,1.35616177562889,9.4981943380259,1.46467151517696,1.57044449766898,1.60879075561249,1.8797267340026,2.13421260952259,0.823748155783488,1.39508960137226
"ENSG00000167513",5.02418451426814,2.74414833089582,1.33915294741526,3.34058672486159,5.14365755700483,5.42728863807785,4.79439570148244,3.58857236900076,1.76550974528618,2.6530260187239,1.60879075561249,3.79394020114992,1.83590275001558,2.94296459173381,0.696007163345216,0.275004448541106,0.575314001522003,0.46467850914319,0.422221894295255,0.999978992078611,0.956072839616785,1.58494838220413,0.799067951821434,0.333419236285409,0.516027271053183,1.18271243746554,0.516027271053183,0.807361439533192,1.10434317316511,0.545956163526288,0.848008410864909,0.389570020185858,0.2986649344837,1.07726468373127,0.555816486699967,0.46467850914319,0.839937669571167,0.650778142954816,0.687043882145469,0.863959143812243,0.400526937297596,0.263039865293563,0.2986649344837,1.25095384482465,0.992789863159715,0.400526937297596,0.650778142954816,0.432948244131986,0.475073487060687,0.189037897631743,0.097613262755309,1.20162200397468,0.545956163526288,-1.57152524224268e-08,0.74845040866995,0.839937669571167,1.09085399896311,0.432948244131986,1.00720405356329,0.933561687638271,0.389570020185858
"ENSG00000167754",0.056584800958701,0.056584800958701,0.0703873337062246,0.15055651843769,0.097613262755309,-1.57152524224268e-08,0.137501026492167,-1.57152524224268e-08,0.23879274945159,0.58496834289468,0.097613262755309,-1.57152524224268e-08,0.432948244131986,-1.57152524224268e-08,0.604086653010442,0.604086653010442,0.933561687638271,0.422221894295255,0.604086653010442,0.863959143812243,1.53103719327095,1.23264484686769,0.356134582211424,1.39508960137226,0.632259604337141,1.2750031987187,0.687043882145469,2.51346324527952,1.85597713269965,0.807361439533192,0.74845040866995,0.839937669571167,0.226513173127315,0.970849567099916,1.01436395319743,0.485434233746944,1.37293131323776,0.536053105960535,1.05660092680878,1.43826774873081,0.948623484540484,0.722454405769669,1.23264484686769,1.26305953305983,0.163501006167216,1.03564304866388,1.50078148438499,1.11767287700506,0.084066966502593,0.23879274945159,0.0285684699491018,2.01793533248056,1.51602942637938,-1.57152524224268e-08,0.575314001522003,2.35051675206317,1.40596736413339,0.575314001522003,0.956072839616785,0.863959143812243,0.378503428699139
"ENSG00000167771",6.19076645583134,5.9266901775113,2.0214774317629,7.07383786285863,6.12805543239946,6.58538724044437,5.62412205090075,4.26374936212398,4.41413601525347,5.0950946055854,4.69484964286439,6.0325863410471,3.50589882135781,5.66930275553116,0.475073487060687,0.815589110153214,1.15057991651262,0.823748155783488,1.01436395319743,1.44357685217348,2.17314144930408,1.18271243746554,0.887510993793534,0.782420652403773,0.941119233104861,0.992789863159715,1.44889732130762,1.63228437154736,2.06351787942564,0.526083952573338,2.05310393020679,1.15702672914895,1.04263163829409,0.74845040866995,0.887510993793534,0.941119233104861,1.04965224991512,1.15057991651262,1.43297002846825,1.41683239866187,0.978174336475226,0.948623484540484,1.13094532873489,1.42222062869628,2.01078446263099,1.21410745786343,1.68705420958949,1.02858442607266,1.53103719327095,1.26305953305983,0.879715956322992,1.43297002846825,1.37293131323776,-1.57152524224268e-08,1.42222062869628,1.61822006822015,2.24794704789761,1.50078148438499,1.98910263322268,2.03212075393997,0.799067951821434
"ENSG00000167900",5.10140504279655,3.17634507226937,2.51602135120776,3.9891394071429,5.49951520046782,5.01788449917314,4.8017227912446,5.52954427667945,2.43024491951928,2.43293383936558,1.96351109661247,4.42157146775196,1.11104852741775,2.94113757699242,0.250954424227243,0.545956163526288,0.963465713162307,0.176318284277183,0.137501026492167,0.739854261639821,1.49567519477961,0.310339138816876,0.704867353785679,0.565594316150026,0.575314001522003,0.485434233746944,0.678058046144846,1.02858442607266,1.31035705625653,0.978174336475226,1.07726468373127,0.659920855917282,0.400526937297596,1.1763404737818,0.432948244131986,0.378503428699139,0.739854261639821,0.659920855917282,0.58496834289468,0.58496834289468,0.948623484540484,0.910726136775185,0.999978992078611,0.739854261639821,1.39508960137226,1.36734816718668,0.704867353785679,0.790753737122801,0.713697275872429,0.61353728704226,0.505893260531457,0.722454405769669,1.04965224991512,-1.57152524224268e-08,1.23264484686769,0.622930175564276,1.33915294741526,1.75275164287851,2.05310393020679,0.948623484540484,0.641555855297047
"ENSG00000168505",2.09758351085391,1.98551202718518,1.98551202718518,1.02145721180734,5.02903127292238,2.78449325002978,1.78242822417241,3.30161503665824,2.25094868945428,3.42894070131049,4.8494788117477,3.93541850289437,4.57104533572147,3.21563743656882,0.0703873337062246,-1.57152524224268e-08,0.214120281650427,-1.57152524224268e-08,0.163501006167216,0.084066966502593,0.263039865293563,0.0703873337062246,0.0285684699491018,0.0703873337062246,-1.57152524224268e-08,0.163501006167216,-1.57152524224268e-08,0.356134582211424,0.495692160577013,0.042643975470667,0.2986649344837,0.042643975470667,0.214120281650427,0.137501026492167,0.163501006167216,0.2986649344837,0.526083952573338,0.176318284277183,0.15055651843769,0.042643975470667,0.356134582211424,0.097613262755309,0.400526937297596,0.0285684699491018,0.526083952573338,0.189037897631743,0.286877837383047,0.084066966502593,0.333419236285409,0.056584800958701,0.056584800958701,0.163501006167216,0.15055651843769,-1.57152524224268e-08,0.526083952573338,0.0703873337062246,0.15055651843769,0.23879274945159,1.12432327842558,0.084066966502593,0.014354777466893
"ENSG00000168542",3.77297982185421,2.42226636696182,7.81471566237052,5.95236532723704,9.71671386114095,5.17310996304824,0.773987400246651,10.0214873324242,0.400526937297596,2.4802958568135,1.23264484686769,1.4750928805228,2.55093954103693,3.64267171887332,0.201631175400006,0.74845040866995,0.722454405769669,0.389570020185858,1.09085399896311,0.895309498828335,0.74845040866995,0.848008410864909,0.505893260531457,0.839937669571167,0.250954424227243,0.310339138816876,0.356134582211424,0.214120281650427,1.40055332093844,0.389570020185858,0.2986649344837,0.263039865293563,0.594550175183404,0.485434233746944,0.400526937297596,0.41142546871203,0.34483601749216,0.739854261639821,0.575314001522003,0.36737308274667,0.310339138816876,0.536053105960535,0.485434233746944,0.933561687638271,0.545956163526288,0.722454405769669,0.23879274945159,1.85996139538859,0.687043882145469,1.07038174207073,0.34483601749216,0.831879674807896,1.70489901882787,-1.57152524224268e-08,0.58496834289468,0.823748155783488,0.722454405769669,0.75704057655925,1.3334115699462,0.839937669571167,0.389570020185858
"ENSG00000169035",-1.57152524224268e-08,0.163501006167216,0.124327270460246,0.0285684699491018,0.124327270460246,0.014354777466893,0.36737308274667,0.0285684699491018,2.75061766347163,2.3757389625781,0.36737308274667,0.056584800958701,3.45418445099427,-1.57152524224268e-08,2.08403443800962,1.55086892242504,3.40872376996566,1.55086892242504,2.08403443800962,1.38957665480758,4.6276136268548,3.72133146827846,2.30159054600586,4.68590947856475,3.51100723005966,4.02853295282326,2.22651029973919,5.38373986312401,4.75219581595714,2.88363591798098,3.94673151086507,3.59214890647056,1.70489901882787,3.61702327842525,3.79904477050522,1.45944493660552,4.4730985862685,2.97267992501485,5.50841486906619,3.99007651826741,2.99093689717206,2.40325644644005,2.61585357138315,4.06611597161462,2.91073854144049,3.4789263279508,3.44627962478666,3.65537276093429,3.08068499544289,0.536053105960535,0.713697275872429,5.67410672517855,4.78658809606462,-1.57152524224268e-08,3.69261063434788,5.13996508208401,5.44663202752992,2.36734664128726,3.94579631783074,4.32411002579108,2.31907958265622
"ENSG00000169900",-1.57152524224268e-08,0.137501026492167,0.111033883550311,0.485434233746944,0.485434233746944,0.042643975470667,0.505893260531457,-1.57152524224268e-08,2.03212075393997,1.88752991365613,-1.57152524224268e-08,0.056584800958701,1.19535379927889,-1.57152524224268e-08,3.36593980631806,1.49567519477961,2.03915474759908,2.26907257924048,1.57529313218458,1.51095873997018,2.89722066834891,2.08403443800962,2.21723725758183,2.25703604958358,2.99093689717206,3.297212246024,1.46990885738364,3.37018505316622,3.72031481313626,2.29274672125266,3.67352063593552,2.84601548482549,1.28689866693004,3.23269555210317,2.15379411159907,1.79493921572824,3.42894070131049,2.52857819314745,2.6135102660071,3.05311654399561,1.45416559780401,0.956072839616785,2.96343323801758,2.54845140199141,2.14728414105564,2.19537690423149,1.95236818873776,3.1602564484929,0.773987400246651,0.74845040866995,0.73117441095344,2.89722066834891,1.37852805951426,-1.57152524224268e-08,2.28685853534366,3.70710365652467,3.24789837733383,2.16995062745298,3.70821190135521,2.67130119585423,2.35614826636533
"ENSG00000169953",0.0285684699491018,-1.57152524224268e-08,-1.57152524224268e-08,1.16349700625866,-1.57152524224268e-08,-1.57152524224268e-08,0.084066966502593,0.263039865293563,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.014354777466893,0.189037897631743,0.014354777466893,0.163501006167216,0.286877837383047,0.687043882145469,0.226513173127315,0.137501026492167,0.545956163526288,1.28689866693004,0.485434233746944,0.137501026492167,0.443614417751655,0.536053105960535,0.495692160577013,0.15055651843769,1.20162200397468,0.856001427942224,0.526083952573338,0.925999887478698,0.475073487060687,0.389570020185858,0.831879674807896,0.739854261639821,0.389570020185858,1.15057991651262,0.704867353785679,1.20162200397468,1.01436395319743,0.516027271053183,0.400526937297596,0.189037897631743,1.63228437154736,0.61353728704226,0.73117441095344,0.933561687638271,1.3045126815928,1.56070584236227,0.15055651843769,0.163501006167216,1.48542799702022,1.44889732130762,-1.57152524224268e-08,0.604086653010442,1.80320917723781,1.83187202356403,0.622930175564276,1.07038174207073,1.90692277168855,0.443614417751655
"ENSG00000170074",0.0285684699491018,0.097613262755309,0.310339138816876,0.34483601749216,-1.57152524224268e-08,0.0703873337062246,0.056584800958701,0.084066966502593,2.40049914487118,2.03212075393997,0.74845040866995,0.097613262755309,1.55581607712351,-1.57152524224268e-08,1.25095384482465,0.799067951821434,2.82168087061018,2.55093954103693,1.38407666062613,1.87186654309437,2.48801748408632,2.56563747790443,1.36734816718668,2.62297171391808,2.63462661995224,2.45154283893552,1.2750031987187,3.46855144122903,3.67352063593552,2.36734664128726,3.48284157352634,1.23880585206369,2.35333184148441,2.75700683464723,1.5058976541285,2.53602398172824,2.86394339469561,1.16993512650661,2.75274684047967,2.18584675312219,1.7866173310005,2.35896602473306,1.22650323616547,1.38957665480758,2.23879443524598,3.10770527265584,3.24637724364623,2.71586257663313,2.68032837388335,0.970849567099916,0.687043882145469,3.03387011631144,2.62992893710354,-1.57152524224268e-08,2.21409754439144,2.76979989041578,5.21989949369678,3.0373827999453,3.53602689439903,4.0179272287405,1.16349700625866
"ENSG00000170312",4.47892475573523,3.52981378858182,1.8278456852217,4.60411184082541,6.39660903351718,6.55708770900977,3.83797783396548,6.19392274046844,2.69824478152683,2.88363591798098,1.64614182849354,4.33266248296006,0.823748155783488,2.84799614048644,0.084066966502593,0.084066966502593,0.400526937297596,0.400526937297596,0.275004448541106,0.722454405769669,0.36737308274667,0.575314001522003,0.34483601749216,0.15055651843769,0.356134582211424,0.545956163526288,0.189037897631743,0.0703873337062246,0.696007163345216,0.389570020185858,0.176318284277183,0.201631175400006,0.163501006167216,0.286877837383047,0.400526937297596,0.250954424227243,0.378503428699139,0.321936273706465,0.333419236285409,0.111033883550311,0.2986649344837,0.389570020185858,0.36737308274667,0.475073487060687,0.432948244131986,0.545956163526288,0.495692160577013,0.604086653010442,1.09085399896311,0.454178305514821,0.321936273706465,0.545956163526288,0.782420652403773,-1.57152524224268e-08,0.226513173127315,0.34483601749216,0.432948244131986,0.443614417751655,1.15702672914895,0.454178305514821,0.176318284277183
"ENSG00000171502",0.084066966502593,0.014354777466893,0.286877837383047,0.214120281650427,0.275004448541106,0.042643975470667,0.014354777466893,0.505893260531457,0.594550175183404,0.189037897631743,0.124327270460246,0.056584800958701,0.333419236285409,0.111033883550311,0.014354777466893,0.042643975470667,0.321936273706465,0.15055651843769,0.34483601749216,3.31762156782465,1.59456907969164,0.594550175183404,0.250954424227243,0.604086653010442,0.056584800958701,0.201631175400006,0.163501006167216,0.863959143812243,1.10434317316511,0.214120281650427,0.903017485552586,0.15055651843769,0.201631175400006,0.321936273706465,0.124327270460246,0.176318284277183,0.310339138816876,0.15055651843769,1.35049804607797,0.454178305514821,0.505893260531457,0.454178305514821,0.111033883550311,0.74845040866995,0.632259604337141,0.356134582211424,0.704867353785679,0.097613262755309,1.07038174207073,0.0285684699491018,0.0703873337062246,1.97453455694299,0.555816486699967,-1.57152524224268e-08,0.879715956322992,0.713697275872429,3.55953148075694,0.918387489927324,1.29275360629187,1.49057880116246,0.0285684699491018
"ENSG00000171517",-1.57152524224268e-08,-1.57152524224268e-08,0.0285684699491018,0.097613262755309,1.08407152056007,0.042643975470667,-1.57152524224268e-08,0.214120281650427,0.263039865293563,0.0285684699491018,0.056584800958701,-1.57152524224268e-08,0.333419236285409,0.0285684699491018,2.23879443524598,0.15055651843769,1.15702672914895,2.09421174085336,0.042643975470667,1.39508960137226,0.910726136775185,0.378503428699139,0.713697275872429,0.111033883550311,1.28689866693004,1.98551202718518,0.622930175564276,0.389570020185858,1.70927139405878,0.333419236285409,2.04612395963622,0.823748155783488,0.378503428699139,2.22344368421691,0.226513173127315,0.097613262755309,2.34199921970231,2.22030027914631,0.310339138816876,1.11767287700506,1.03564304866388,0.124327270460246,2.27795844690989,0.565594316150026,0.46467850914319,0.378503428699139,0.056584800958701,0.713697275872429,0.659920855917282,0.124327270460246,0.056584800958701,0.978174336475226,0.933561687638271,-1.57152524224268e-08,3.05135741284263,2.00357016847514,0.782420652403773,0.111033883550311,0.41142546871203,1.79493921572824,0.696007163345216
"ENSG00000171551",1.04965224991512,4.4282459057499,0.263039865293563,0.887510993793534,9.85216019577631,0.189037897631743,0.970849567099916,1.18905041247074,1.39508960137226,0.575314001522003,0.0703873337062246,1.57044449766898,2.00357016847514,0.389570020185858,0.310339138816876,0.475073487060687,0.201631175400006,0.084066966502593,0.124327270460246,0.189037897631743,0.895309498828335,0.263039865293563,0.137501026492167,0.137501026492167,0.34483601749216,0.41142546871203,0.056584800958701,0.963465713162307,1.05660092680878,0.887510993793534,0.124327270460246,0.378503428699139,0.356134582211424,0.713697275872429,0.669015601438227,1.7739941452655,0.678058046144846,0.084066966502593,0.201631175400006,0.545956163526288,0.084066966502593,0.526083952573338,0.575314001522003,0.782420652403773,0.925999887478698,0.263039865293563,0.46467850914319,0.23879274945159,0.137501026492167,-1.57152524224268e-08,0.084066966502593,0.286877837383047,0.176318284277183,-1.57152524224268e-08,1.04263163829409,0.650778142954816,0.2986649344837,0.831879674807896,1.11104852741775,0.321936273706465,0.097613262755309
"ENSG00000172179",-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.124327270460246,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.042643975470667,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.042643975470667,-1.57152524224268e-08,0.75704057655925,1.96715755954969,1.5058976541285,1.02858442607266,1.24487053134374,0.903017485552586,1.76550974528618,1.09761144090414,0.495692160577013,-1.57152524224268e-08,0.422221894295255,-1.57152524224268e-08,0.176318284277183,0.2986649344837,0.097613262755309,0.201631175400006,0.214120281650427,0.604086653010442,1.89527558947069,2.05659793886958,0.097613262755309,0.042643975470667,-1.57152524224268e-08,0.263039865293563,0.189037897631743,0.214120281650427,-1.57152524224268e-08,0.111033883550311,0.36737308274667,0.536053105960535,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.34483601749216,-1.57152524224268e-08,0.454178305514821,0.097613262755309,2.97084734559486,-1.57152524224268e-08,2.43562389733343,2.71586257663313,1.70046322781412,0.378503428699139,0.696007163345216,1.36177864085372,0.831879674807896
"ENSG00000172867",0.014354777466893,-1.57152524224268e-08,0.084066966502593,-1.57152524224268e-08,0.014354777466893,-1.57152524224268e-08,-1.57152524224268e-08,-1.57152524224268e-08,0.056584800958701,0.014354777466893,-1.57152524224268e-08,-1.57152524224268e-08,0.201631175400006,0.014354777466893,0.201631175400006,0.226513173127315,0.659920855917282,0.856001427942224,1.09761144090414,0.75704057655925,1.34484860176739,0.696007163345216,0.575314001522003,1.07726468373127,0.137501026492167,0.516027271053183,1.25095384482465,0.263039865293563,0.176318284277183,0.124327270460246,-1.57152524224268e-08,0.36737308274667,0.443614417751655,0.678058046144846,0.495692160577013,0.042643975470667,0.356134582211424,0.0285684699491018,0.15055651843769,0.014354777466893,0.36737308274667,0.23879274945159,0.056584800958701,0.137501026492167,0.575314001522003,0.516027271053183,0.214120281650427,2.34481025254884,-1.57152524224268e-08,0.250954424227243,0.61353728704226,1.66903378176793,2.27502136090248,-1.57152524224268e-08,0.475073487060687,0.263039865293563,0.622930175564276,0.189037897631743,0.333419236285409,0.0285684699491018,0.189037897631743
"ENSG00000173894",3.16514288293783,1.6825739688069,1.55581607712351,2.77611832247398,5.92698525109836,5.01885367539484,4.5140960577865,3.70156349100153,2.40869354335238,2.18272595761733,2.25703604958358,4.13335529011771,1.95607918033573,2.88164747084834,0.918387489927324,0.823748155783488,0.739854261639821,0.978174336475226,0.536053105960535,1.18271243746554,0.985488023405897,1.1374837886789,1.35616177562889,1.09085399896311,0.687043882145469,1.07726468373127,1.21410745786343,1.20162200397468,1.43297002846825,1.36734816718668,1.40596736413339,0.963465713162307,0.970849567099916,1.1763404737818,1.26902261495692,0.575314001522003,0.941119233104861,0.895309498828335,1.11104852741775,1.32191369916922,0.536053105960535,0.61353728704226,1.12432327842558,0.985488023405897,1.23264484686769,1.33915294741526,1.14404699153806,0.632259604337141,0.739854261639821,0.23879274945159,0.443614417751655,0.765540375264906,0.963465713162307,-1.57152524224268e-08,1.13094532873489,1.7739941452655,1.20791119122422,0.948623484540484,1.80735130810092,0.933561687638271,0.669015601438227
"ENSG00000174567",0.201631175400006,0.545956163526288,0.189037897631743,0.604086653010442,0.097613262755309,-1.57152524224268e-08,0.137501026492167,0.555816486699967,1.55086892242504,0.659920855917282,0.056584800958701,0.056584800958701,0.226513173127315,0.056584800958701,0.856001427942224,1.20791119122422,1.87579463644099,1.01436395319743,1.32768516058368,3.12433901436854,2.58011598912544,1.53103719327095,2.15053806026435,1.29275360629187,1.09761144090414,1.37852805951426,0.956072839616785,2.18904754073919,1.32768516058368,1.19535379927889,1.20791119122422,0.704867353785679,1.68705420958949,0.782420652403773,1.65077492612669,1.81149819478023,1.75704605585286,1.03564304866388,1.53103719327095,2.15053806026435,0.659920855917282,1.69154071730928,1.43826774873081,2.23572075584123,2.31907958265622,1.36177864085372,2.53105923121405,3.29568510204211,2.69376185992401,0.773987400246651,0.799067951821434,1.53608008337263,1.95236818873776,-1.57152524224268e-08,1.74846260915353,2.67357809410634,1.7866173310005,2.12102180519468,1.99277114563008,2.37848513614839,0.696007163345216
